Bias Category,Bias Type,Business as victim,Case Type,Location Type,Open Data Case Number,Primary Offense Type,Report Month/Year,Suspect Age,Suspect Gender,Suspect Race,Victim Age,Victim Gender,Victim Race,Victim Suspect Relationship
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,10524105644,Vandalism,April 2024,,,,75,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,18625186562,Vandalism,July 2025,51,Male,Latinx,17,Male,Black,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,18625186562,Vandalism,July 2025,51,Male,Latinx,60,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Residence/Home,68602568694,Vandalism,March 2025,,,,40,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,21525215817,,August 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,28824288994,,November 2024,,,,37,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,49102449179,,February 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,91902491999,,April 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,47602447674,Disorderly Conduct,February 2024,18,Female,Black,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,74102574119,Disorderly Conduct,March 2025,55,Male,Black,39,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Restaurant,17923179533,Intimidation,July 2023,42,Male,White,34,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Specialty Store,20324203949,Disorderly Conduct,August 2024,49,Female,White,61,Male,Latinx,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Specialty Store,24323243513,Intimidation,September 2023,65,Male,White,40,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,10525105211,,April 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,12424124436,,May 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13124131308,,May 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13525135567,,May 2025,48,Male,White,46,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13525135567,,May 2025,48,Male,White,47,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13525135567,,May 2025,48,Male,White,74,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13724137702,,June 2024,37,Female,Black,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15224152776,,June 2024,47,Male,White,31,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15224152776,,June 2024,47,Male,White,32,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15224152776,,June 2024,80,Male,White,31,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15224152776,,June 2024,80,Male,White,32,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15324153418,,June 2024,36,Male,White,43,X,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,19524195187,,August 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,19525195933,,July 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,20624206675,,August 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,22924229571,,September 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23123231152,,September 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23325233270,,August 2025,24,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23424234465,,September 2024,,,,36,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23602523609,,January 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23824238229,,September 2024,46,Male,U,32,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,24223242392,,September 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,24723247862,,September 2023,72,Male,White,55,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,24923249993,,September 2023,55,Male,White,27,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,25623256248,,September 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26023260716,,October 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26925269858,,September 2025,,,,18,Female,White,VICTIM WAS NEIGHBOR
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26925269858,,September 2025,,,,22,Female,White,VICTIM WAS NEIGHBOR
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,27323273078,,October 2023,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,28524285111,,November 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,30902530974,,February 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,49202449298,,February 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,57402457430,,March 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,65702465766,,March 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,84002584044,,April 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,87002487074,,April 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,93102493167,,April 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,95802595862,,April 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,12125121391,Aggravated Assault,May 2025,66,Male,White,24,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13724137766,Aggravated Assault,June 2024,41,Male,White,34,Female,Black,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,14602514618,Aggravated Assault,January 2025,33,Male,Black,36,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15223152977,Aggravated Assault,June 2023,27,Male,Black,31,Female,Pacific Islander,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15424154880,Aggravated Assault,June 2024,53,Male,White,37,Male,Latinx,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,18824188623,Aggravated Assault,July 2024,27,Female,White,29,Male,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23524235432,Aggravated Assault,September 2024,60,Female,White,31,Male,Unknown,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,24721247476,Aggravated Assault,September 2021,38,Male,White,35,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26302426372,Aggravated Assault,February 2024,48,Male,White,23,Female,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26302426372,Aggravated Assault,February 2024,48,Male,White,52,Male,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26302426372,Aggravated Assault,February 2024,48,Male,White,54,Male,White,VICTIM WAS OTHERWISE KNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,26324263989,Aggravated Assault,October 2024,46,Female,White,70,Male,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32722327052,Aggravated Assault,December 2022,22,Male,White,30,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32722327052,Aggravated Assault,December 2022,32,Male,White,30,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32722327052,Aggravated Assault,December 2022,50,Male,White,30,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,29402529429,All Other Offenses,February 2025,56,Female,White,44,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13924139712,Disorderly Conduct,June 2024,23,Male,White,58,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,37,Male,Latinx,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,39,Female,White,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,40,Male,Latinx,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,47,Male,Black,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,51,Male,White,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,52,Male,Latinx,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,32623326030,Disorderly Conduct,December 2023,52,Male,White,59,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,54002554058,Disorderly Conduct,March 2025,51,Male,White,29,X,Latinx,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15624156485,DWS/DWR,June 2024,60,Male,Black,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,22925229719,Hit & Run,August 2025,46,Male,Latinx,19,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,21524215662,Intimidation,August 2024,,,,62,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,27923279565,Intimidation,October 2023,36,Male,Black,35,Female,Unknown,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,34402534406,Intimidation,February 2025,44,Male,White,31,Male,White,VICTIM WAS ACQUAINTANCE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,56902456996,Intimidation,March 2024,47,Male,Latinx,27,Female,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,91324913298,Intimidation,June 2024,,,,37,Male,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,96002396066,Intimidation,April 2023,35,Male,Black,45,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,96002396066,Intimidation,April 2023,35,Male,Black,46,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,12925129681,Robbery,May 2025,61,Male,White,71,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13325133836,Robbery,May 2025,45,Male,White,58,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,13325133836,Robbery,May 2025,52,Male,Latinx,58,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,25325253030,Robbery,September 2025,35,Male,White,40,Male,Black,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,12502512543,Simple Assault,January 2025,41,Female,Native American,27,Female,Black,VICTIM WAS EMPLOYEE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,12502512543,Simple Assault,January 2025,41,Female,Native American,36,Female,Black,VICTIM WAS EMPLOYEE
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,12724127264,Simple Assault,May 2024,36,Male,White,35,Male,Latinx,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,15724157215,Simple Assault,June 2024,48,Male,Latinx,53,Male,Latinx,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,20524205853,Simple Assault,August 2024,42,Female,White,59,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,23325233620,Simple Assault,August 2025,,,,47,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,24623246019,Simple Assault,September 2023,,,,39,Female,White,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,25825258885,Simple Assault,September 2025,32,Male,P,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,25825258885,Simple Assault,September 2025,48,Female,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,22524225500,Vandalism,September 2024,49,Male,White,18,Female,White,VICTIM WAS STRANGER
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,60202560265,Warrant/Detainer,March 2025,38,Male,White,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS INCIDENT,Street/Highway/Road/Alley/Sidewalk,17023170140,Weapons Law Violations,June 2023,29,Male,Black,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Parking/Drop Lot/Garage,79802579822,,March 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Residence/Home,14925149126,,June 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Residence/Home,18224182006,,July 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Residence/Home,21925219233,,August 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Residence/Home,32124321299,,December 2024,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Residence/Home,19324193088,Simple Assault,August 2024,65,Male,White,43,Male,White,VICTIM WAS NEIGHBOR
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Street/Highway/Road/Alley/Sidewalk,14125141420,,May 2025,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Street/Highway/Road/Alley/Sidewalk,17525175157,Intimidation,July 2025,,,,43,Female,Native American,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",,BIAS UNFOUNDED,Street/Highway/Road/Alley/Sidewalk,23124231580,Simple Assault,September 2024,47,Female,Latinx,57,Male,Latinx,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",VICTIM,BIAS CRIME,Bar/Nightclub,17124171015,All Other Offenses,July 2024,45,Male,White,25,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",VICTIM,BIAS CRIME,Bar/Nightclub,17124171015,All Other Offenses,July 2024,45,Male,White,48,Male,White,RELATIONSHIP UNKNOWN
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",VICTIM,BIAS CRIME,Church/Synagogue/Temple/Mosque,14420144240,Vandalism,May 2020,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",VICTIM,BIAS CRIME,Church/Synagogue/Temple/Mosque,14720147910,Vandalism,May 2020,,,,,,,
Sexual Orientation,"ANTI-LESBIAN, GAY, BISEXUAL, or TRANSGENDER (MIXED GROUP)",VICTIM,BIAS CRIME,Grocery/Supermarket,91823918081,Burglary,July 2023,,,,,,,
